smoothness,grad_norm
0.30043574163518366,0.08454570405841767
0.5734915709641243,0.09176205050589163
0.3083396217080576,0.10000876998150492
0.553872860217459,0.15396727528653298
0.4950774553623442,0.16803292424880692
0.3783261050259377,0.12089431638794768
0.44944303080727865,0.11255240816129995
0.4734567598596737,0.08899315693301907
0.49591516641234096,0.11679704477158116
0.4188152011151771,0.23559231190844726
0.38237874121068,0.11039730949780242
0.3468526562311943,0.10229897141113696
0.2800946789331736,0.08823021015823908
0.597939187384914,0.12901390454799003
0.41268299738919517,0.13454176485448568
0.5516630933387981,0.15526092827753193
0.4363212551900063,0.10646940290532651
0.4391317361765157,0.10974569633836874
0.5362876331629801,0.14259182775273585
0.46765240203465075,0.16016982335659188
0.4329908134290088,0.12434186689048227
0.3856801401541849,0.11279544228901929
0.5420465039843168,0.10820336609627286
0.4249567249460365,0.13430401945944578
0.8255224632946673,0.1347146935084183
0.32018773903508424,0.06816387490022395
0.531313754404683,0.09694186712794232
0.48352471826665305,0.13649372635961443
0.5050894535929492,0.13620953318326112
0.8422470780596162,0.2167306441765582
0.32051069042221264,0.08984935820575833
0.6116187490552751,0.11448597713037113
0.4580730473602128,0.13366553918902935
0.4367147051776619,0.11968097133583398
0.45112858088801105,0.11569722587638609
0.3985917592761895,0.1007065341380284
0.5022605301637137,0.0841285257019704
0.49999618397778295,0.1043910937661307
0.5048315441303278,0.11024547582141596
0.5129896398354786,0.20937945842162697
0.4049928116950564,0.147108805113189
0.30991053927306833,0.12026962502777044
0.32998809178680244,0.07568933209209668
0.4514783016556366,0.08501732049088762
0.427018694931075,0.09363519666594994
0.5413091066506708,0.11785300486155742
0.4954445087338104,0.12674399637606268
0.4321546610777127,0.1254535651312685
0.5174622788063779,0.107579856119982
0.40314385224202753,0.10568929526079106
0.43168581949838464,0.10501081461703053
0.5694728846483336,0.17143368540523843
0.3098284042175582,0.14309251796587721
0.45210155197821383,0.10892830141579572
0.4234282700999461,0.0866228167436676
0.47556528758028566,0.08536792833803371
0.5464121746521329,0.1332638987761696
0.22942739552924796,0.10231493783561366
0.5196904180959676,0.09519942707017875
0.49861373740279136,0.14069408239823147
0.3554494017117718,0.12945202351215235
0.2987810791075341,0.10917892443855166
0.4798248858990315,0.10879555718086023
0.45535589070006627,0.1047936910844347
0.4659725626334459,0.1399817810693117
0.36055599280946976,0.13724041403410556
0.4817646949303841,0.11455469420232624
0.45384097241083293,0.09555464013010502
0.5326876036297274,0.16661891015112723
0.31826339773371315,0.12766184169644632
0.451984906129625,0.20575672196006978
0.3998230447731164,0.14666267585816142
0.4592303314912453,0.15413966603783053
0.4220579095660177,0.1262121648042048
0.4887145703118412,0.09914680599560742
0.43170056473235513,0.12453988209595603
0.45199063436434866,0.12744078662856265
0.28409355273336007,0.10765763818729318
0.31042126370919654,0.057833568068795006
0.5637397770481598,0.08404369796019974
0.36073701642956707,0.09119627100318356
0.5647830975361423,0.17753635520414826
0.3530255489360021,0.133431959546618
0.4701316400880545,0.138833564267282
0.4648669807974097,0.14599904846957676
0.43953390449564156,0.1517459154577873
0.2545263882451562,0.09639537667828409
0.393326973043231,0.04866517693212187
0.46629424585373264,0.04682038508477518
0.674055703388653,0.08793311419593763
0.47879355095807297,0.041753209448019975
0.6102384885181598,0.08201670729376051
0.5512307006976431,0.13592213112047866
0.4805987401246391,0.19179004610115133
0.549876654668844,0.27818937424561024
0.6816474969435468,0.16360896955930745
0.26142907347782385,0.09671792322838457
0.5146718459145797,0.12949850503994764
0.3045898051878181,0.10996787208958048
0.30189034532751924,0.07209354399954727
0.513483525180034,0.0696500266840122
0.5202804287526498,0.10748565707538811
0.5137112258472596,0.1504065542216447
0.3400532900244288,0.13073938008694957
0.2542489733602547,0.07590256412398204
0.5003770691791218,0.0772656159773552
0.45935856814273973,0.09582653235349307
0.46536591717324166,0.14654831134186255
0.48645235476170917,0.14982186179464974
0.36833289192551677,0.09377110427469215
0.5333633223227879,0.08024708859185221
0.47728999737269145,0.1069677755137453
0.8588487988610288,0.17232390356587302
0.30550788185820543,0.0679361729066424
0.6654959374521322,0.08833326747504618
0.45020002149754806,0.09486223468338077
0.44228549376967163,0.08274648202869297
0.585201885009503,0.12818019211582912
0.37876828118969513,0.1066868197074091
0.3506939398957043,0.08937382755924429
0.48297707323551003,0.088308814347214
0.5065470951592148,0.14207406353827595
0.48123779093542846,0.1715907815186374
0.4230785787152307,0.11669503835182667
0.4616710031697859,0.1083971286553486
0.4148787114663754,0.11390518764206305
0.5747819603136701,0.1558367962943496
0.3392885971629803,0.12530021750747558
0.38430695059386544,0.11287343295989735
0.49021254757918953,0.0992233327608075
0.8641263740259592,0.28146882440594984
0.49834094812503854,0.09367956800157252
0.5381881169629428,0.12907777495699557
0.5385942518816654,0.23127267977554486
0.4306267382904598,0.18550435173564137
0.32858503681187506,0.1174362958413846
0.5429419562106301,0.10374298216781566
0.3405311678819672,0.09655752159337437
0.5502298345361077,0.16154465090890077
0.2916699630251522,0.12782897556549036
0.41700656381862594,0.08124985930873141
0.3639192245353167,0.07230272378559115
0.44851415594864513,0.06744550423511872
0.5074398431554936,0.09632387787377102
0.4368909068297956,0.11576270237156189
0.4561070724576263,0.13752339606061745
0.36555938636138235,0.11873612869526333
0.4120293198340867,0.10864781970591188
0.43328078849435286,0.11440487536626233
0.34116238512020325,0.08478974241624117
0.43405134482484703,0.07741183324971025
0.5159976449569043,0.12717077444829458
0.39844082775533995,0.11658375991504345
0.3641991070952013,0.09588852039041333
0.5477930663663381,0.08687158016701614
0.49455993149346505,0.11743067205475864
0.5121097441054056,0.19396691802305288
0.39408368484308465,0.13077391090578747
0.39332755233708494,0.10294208903465783
0.40015456172985503,0.09051111467607488
0.49799242498022844,0.09684166877564081
0.43347946985545943,0.11912117076678476
0.4799898589042929,0.1273603192028931
0.4300772273009177,0.10589977868824153
0.3330873624064842,0.07575928807109322
0.45111500880220934,0.05445395783384898
0.4865555054805572,0.11510680564932711
0.49806115583338556,0.15367674230680092
0.40437154613363696,0.14374544696692199
0.4452464177605012,0.12664584669424497
0.38387146391255994,0.10426044675063013
0.5447753298495643,0.12665204593777382
0.47698239913625845,0.16941428232849684
0.4745297973116804,0.1487313912036259
0.46643334674389986,0.18929297051515484
0.37020761257248347,0.14637079754265833
0.5140910936292896,0.15479505222180928
0.4467709603555281,0.11036614729991638
0.38772753039231744,0.08758529270671744
0.505768065277657,0.10521835122105327
0.37818607849964503,0.10502604753837667
0.38342506830640927,0.09669692021298978
0.2940656389040751,0.04128837126043642
0.45375824056169395,0.048618302080401556
0.4803376338820715,0.0783948323217475
0.5619515189511352,0.1210307142435592
0.38696798579679315,0.10492612552316856
0.4552833272909098,0.09587178119299977
0.4207048613649454,0.09584574587469862
0.4474703489910314,0.11073790040085363
0.4372253331833471,0.10276393059836687
0.4855088856319432,0.1318122844694635
0.3755423826262843,0.10794740381059426
0.46530458155499727,0.10975153500396645
0.4130877774075853,0.1078096759561567
0.41251224394524877,0.10836548743788592
0.45213633876861853,0.11309308506909187
0.5148648462912739,0.12116497487197486
0.4327507741083391,0.10457045655497833
0.3569666549986681,0.07740470203912435
0.4563983114821367,0.11758179250457501
0.43684265518714616,0.15259909740553818
0.2857893482830027,0.11162381578846643
0.3548711004745204,0.05557707321220897
0.5698557672334728,0.07707246192800891
0.5017261587505654,0.0840236886399396
0.45102623503046096,0.07741363208489935
0.5731661478806348,0.11800265607724959
0.2923485727129812,0.0820667376901359
0.5229434918684036,0.0684626370451505
0.3053188585231721,0.03180938191744823
0.5020653314291663,0.05186785726295578
0.4923264166352709,0.07490159525302835
0.5868861631154101,0.11747613502762075
0.5494563232171954,0.16463352131835796
0.42806461466630796,0.10164407959048684
0.42886759487314274,0.08766283521496014
0.5007134042716337,0.11191006731181002
0.44663023577891314,0.10504911013191248
0.38983793180393334,0.10821662334600134
0.5557742679734085,0.14468264891111832
0.35096413686744743,0.14181028130055318
0.3626484360597694,0.1270449797136837
0.46020946167627164,0.0994536564976885
0.4872045926203623,0.13414396772868306
0.42650959140919426,0.1077337603806179
0.4293617347971296,0.10454174748337214
0.4469667328461769,0.11143768956416776
0.29394532816320423,0.10901221576420064
0.49432522367369286,0.09376566215043432
0.35189951795379865,0.08716548497365689
0.5162793503311003,0.09623967403965018
0.38174057715193915,0.09050042637784912
0.5435332354832979,0.14111622887787628
0.3225908377885703,0.1245371790535133
0.36941351247214294,0.08200388009226978
0.4448940383817256,0.1067444478938458
0.4772978045762986,0.14167358100701657
0.34823319326310237,0.10456738148680501
0.45547456980402684,0.08608678864176998
0.542902671911596,0.12302783953790895
0.4772898704510999,0.13694117193684147
0.4452602987417298,0.14378150622029356
0.44445388881912995,0.11659500381198966
0.43909425906597865,0.11972321150712623
0.4308024319177519,0.09818114887696734
0.427950598733315,0.09462872669174334
0.4570353700900305,0.12735806635995345
0.4368150299871668,0.1410742035758898
0.3225462557542483,0.09778129808135498
0.359188153732105,0.0627054794076637
0.4977890930886273,0.06573823937107853
0.32759750056313675,0.033625618884634806
0.30489731086451394,0.04418680023150034
0.5089192254748777,0.08940564234550585
0.4759221299779109,0.10328540620334277
0.432863153360951,0.12780873555942018
0.5039410002519972,0.14155339219331006
0.3327458608612345,0.10981835309484776
0.459811332477206,0.09771130465649419
0.46580196813284125,0.12682520924736243
0.4605142602788346,0.11886990789043327
0.3722276576090333,0.0906998177833901
0.5053020254449333,0.10044498651788221
0.35600447032187943,0.08485185291911278
0.5043605613174469,0.094849021145902
0.48985391174538173,0.11396162469622617
0.3962265932745541,0.11347235934696481
0.46604309208055067,0.10407433034990282
0.4233146817835737,0.11632552511129164
0.48207124914538835,0.1282680450367807
0.5367430050844054,0.12553602661259483
0.3265585194210812,0.05992833642922122
0.491010915401002,0.06877938572508899
0.38840824698040755,0.07878957832966896
0.5275969284866329,0.11451985391209345
0.4310878277877988,0.1233823612848814
0.4462484449595263,0.13455944938340003
0.31536975273347595,0.09078397945995957
0.45300197432943784,0.09527611351776917
0.37625686012671083,0.10244141188887167
0.5460470174934712,0.12769721589118052
0.44258641423121453,0.1575407013863187
0.4092033107376651,0.11718590332756586
0.38129158169883115,0.08890204889537641
0.5014829718821977,0.127012141023114
0.4032884101997205,0.13505159184129317
0.42178441595908944,0.1098853991165659
0.47709161487820473,0.1363892706027456
0.42202061061524854,0.11703529628078081
0.3732424015860722,0.10034911491038066
0.48470984561958486,0.10543605686780322
0.42393349941112235,0.10286824793587929
0.34038076179337345,0.0916108320588567
0.42266542534067064,0.10238211367994461
0.4509212276379083,0.12072783396111118
0.4041986296196649,0.1016071824180091
0.4220645885892438,0.10306256667276216
0.4724277199423788,0.11053354483908044
0.4019256237860876,0.09863331597603696
0.40854690219717504,0.08496453176078873
0.4193051769105359,0.08201299921000371
0.4569856071645751,0.09505832272119712
0.40412392241353906,0.09095493399299225
0.4222982697131968,0.09222385300912227
0.43124234570348313,0.07476756104483576
0.45290329549819347,0.12063333519184266
0.4367268899324226,0.11429002720567638
0.3933216515041453,0.11815586229216643
0.37863487115771727,0.09475774383515677
0.504050011761446,0.11295547505296223
0.47803089027941437,0.12942152005970264
0.3130078725933595,0.08626093064756342
0.41580830846081457,0.0689108505792788
0.4468926082509798,0.08753689293009499
0.4737080672940091,0.10918207454050821
0.34388000096240373,0.09546198596309714
0.37180396069395766,0.08563454628070681
0.4136400303943774,0.07965294691333111
0.39837781843889275,0.06840739093833659
0.449684589261222,0.07956910010885936
0.42636403528511085,0.09445589541038686
0.4877459113244414,0.10780972384647759
0.4469998391622901,0.13266630108599684
0.31902653009008497,0.11721337623093393
0.48608225924551335,0.10740441319659379
0.4020348061765773,0.11316150971042281
0.5003054411080138,0.11280551180325865
0.2846789175435476,0.04049735778868509
0.41964383963015833,0.050259838679220736
0.43070141170219556,0.06342944731020121
0.4995213462707626,0.11135228236828977
0.41323677923315294,0.11815728022944229
0.45671834723942917,0.14765922131854528
0.25556904733362756,0.11575944466046902
0.4417049795192509,0.08274869347701667
0.3955556578100051,0.10644963492096667
0.43061940056369735,0.053524350846014444
0.46494908914579824,0.09682540591506955
0.5082354602909966,0.15800816149904015
0.4075031662003319,0.1296178913024981
0.45016680738019366,0.12525893622970916
0.43560194123687007,0.11604648577225624
0.43172198526323463,0.11683940650027609
0.3742811127914961,0.10121963676297116
0.36210394224390874,0.09234455514712407
0.45841467705646993,0.11032116016593387
0.3104528671301144,0.10026875251365752
0.27741041860283444,0.05443147662410339
0.4963715244032032,0.06861723435780602
0.323919864279266,0.08078895627038743
0.482019947455554,0.07578057205202557
0.4878030401443822,0.08573607840861637
0.46859211412880397,0.11933835916264514
0.4432531657463254,0.14912071028860227
0.42647257227846286,0.15801765032462353
0.587969938054635,0.16753119945442943
0.3674017486839687,0.06895402759561257
0.45575791659295506,0.0771176729210057
0.32353667403950287,0.07494228973962877
0.4323087800143134,0.13065110259634985
0.4481362385027082,0.10544481231390561
0.42474337963569897,0.10563488314518794
0.4292100023493894,0.11697804634636029
0.35522423172181605,0.09640797635779876
0.4375489172570072,0.10588695568779688
0.3836195094709347,0.08951739687219569
0.33478091836304363,0.044086815656187904
0.46987765211982013,0.055888239976415045
0.4771422551908386,0.09445401718606955
0.4523745148047429,0.08187710227108978
0.4698805939291342,0.10857000054454764
0.43786494577942336,0.11879545101532779
0.3661524214388424,0.1001166458763476
0.4165640950806476,0.09637693261801951
0.43431492780545045,0.09913665858663295
0.4319316757419617,0.11715507671500959
0.3567445789838523,0.12588733298574653
0.43447498873357615,0.09412323422289286
0.35759488289190194,0.09043676969318748
0.5002926526349826,0.1176048044200046
0.3331566025565481,0.10469168883979944
0.4689574322654721,0.10481674884340024
0.34351011553591015,0.11438132904866852
0.3912392252200918,0.10270677930619278
0.44443389603528244,0.11142415377195242
0.4881522382185275,0.13936770648179034
0.34686727301198117,0.10461321287342373
0.4577016129432725,0.10568440736031744
0.3448496736851109,0.10586385009586037
0.4087361987461154,0.08072109189709925
0.39800473217233856,0.0769960868411773
0.43437172353608455,0.08899332007851818
0.37566343905305855,0.09680100557784886
0.38469298244220074,0.07971462234458795
0.34948201367104903,0.07841093343737891
0.4949677826321002,0.07536627515821516
0.3588541255702104,0.04143556952314166
0.4810154716301957,0.06723073471163632
0.47253878043157344,0.11683357148921912
0.45903742131250175,0.14918124816626735
0.33616245307233916,0.118614037342534
0.45625144985231286,0.15880308753293193
0.39231239530185213,0.13043065610254626
0.41728324670128714,0.10964192235342073
0.3819148857158439,0.09440745612907264
0.4005020261270291,0.09580452948807011
0.3915678681183888,0.12888110901304192
0.4647466004352272,0.12950868267199658
0.315617202105633,0.0929708649194766
0.3599739573162124,0.06373177261640468
0.35889602614915433,0.07487701241406815
